SID,NUM_TRANSACCION,PERIODO,TIPO_CARGO,MONTO,SALDO,FECHA_ACT
3024,TXN-2023-015565,2024CA,Reinscripción,1564.87,1243.34,2023-12-04
3024,TXN-2024-015566,2024CB,Colegiatura,6101.18,0.0,2024-07-21
3024,TXN-2025-015567,2024CC,Colegiatura,5959.31,512.88,2025-09-01
3025,TXN-2020-015568,2020CA,Inscripción,3839.01,3039.12,2020-02-28
3025,TXN-2021-015569,2020CB,Colegiatura,5244.56,0.0,2021-10-17
3025,TXN-2022-015570,2020CC,Reinscripción,3270.95,0.0,2022-08-08
3025,TXN-2023-015571,2021CA,Colegiatura,5344.7,0.0,2023-11-20
3025,TXN-2024-015572,2021CB,Colegiatura,5022.51,0.0,2024-03-19
3025,TXN-2025-015573,2021CC,Colegiatura,4918.04,0.0,2025-06-22
3026,TXN-2020-015574,2024CA,Inscripción,2653.95,0.0,2020-11-17
3026,TXN-2021-015575,2024CB,Colegiatura,4790.37,0.0,2021-11-20
3026,TXN-2022-015576,2024CC,Colegiatura,3968.98,0.0,2022-04-28
3026,TXN-2023-015577,2025CA,Colegiatura,3992.72,0.0,2023-01-22
3027,TXN-2020-015578,2023CA,Inscripción,3574.39,2811.62,2020-07-05
3027,TXN-2021-015579,2023CB,Reinscripción,2559.71,0.0,2021-11-16
3027,TXN-2022-015580,2023CC,Colegiatura,4271.54,0.0,2022-01-26
3027,TXN-2023-015581,2024CA,Colegiatura,5344.15,2395.94,2023-12-25
3027,TXN-2024-015582,2024CB,Reinscripción,3462.47,3179.12,2024-03-09
3027,TXN-2025-015583,2024CC,Colegiatura,5489.58,0.0,2025-05-08
3028,TXN-2020-015584,2021CA,Inscripción,3486.18,0.0,2020-02-10
3028,TXN-2021-015585,2021CB,Colegiatura,5927.7,2875.91,2021-07-02
3028,TXN-2022-015586,2021CC,Colegiatura,4341.0,0.0,2022-05-01
3028,TXN-2023-015587,2022CA,Colegiatura,3946.22,0.0,2023-11-25
3028,TXN-2024-015588,2022CB,Reinscripción,1926.94,0.0,2024-03-21
3028,TXN-2025-015589,2022CC,Reinscripción,1875.51,0.0,2025-08-03
3029,TXN-2020-015590,2024CA,Inscripción,2729.31,2189.48,2020-09-25
3029,TXN-2021-015591,2024CB,Reinscripción,1914.12,0.0,2021-06-13
3029,TXN-2022-015592,2024CC,Reinscripción,2669.16,0.0,2022-08-02
3029,TXN-2023-015593,2025CA,Reinscripción,2917.81,0.0,2023-11-15
3030,TXN-2020-015594,2023CA,Inscripción,2716.18,0.0,2020-02-17
3030,TXN-2021-015595,2023CB,Colegiatura,4694.59,0.0,2021-07-03
3030,TXN-2022-015596,2023CC,Colegiatura,-,2531.44,2022-07-20
3030,TXN-2023-015597,2024CA,Colegiatura,5401.82,0.0,2023-08-13
3030,TXN-2024-015598,2024CB,Colegiatura,5026.61,0.0,2024-09-28
3030,TXN-2025-015599,2024CC,Reinscripción,1748.64,0.0,2025-11-15
3031,TXN-2020-015600,2022CA,Inscripción,5244.46,1937.02,2020-08-15
3031,TXN-2021-015601,2022CB,Colegiatura,4849.24,3684.31,2021-08-13
3031,TXN-2022-015602,2022CC,Reinscripción,1797.61,0.0,2022-07-02
3031,TXN-2023-015603,2023CA,Colegiatura,5217.85,5011.66,2023-08-30
3031,TXN-2024-015604,2023CB,Reinscripción,2439.49,2289.95,2024-12-10
3031,TXN-2025-015605,2023CC,Colegiatura,5196.01,0.0,2025-12-24
3032,TXN-2020-015606,2022CA,Inscripción,3973.72,1187.11,2020-10-18
3032,TXN-2021-015607,2022CB,Colegiatura,5916.5,0.0,2021-03-12
3032,TXN-2022-015608,2022CC,Colegiatura,4726.25,0.0,2022-09-08
3032,TXN-2023-015609,2023CA,Reinscripción,3428.98,1585.65,2023-12-06
3032,TXN-2024-015610,2023CB,Reinscripción,3116.89,0.0,2024-12-07
3032,TXN-2025-015611,2023CC,Reinscripción,1773.92,0.0,2025-02-23
3033,TXN-2020-015612,2024CA,Inscripción,5132.34,0.0,2020-04-21
3033,TXN-2021-015613,2024CB,Colegiatura,4185.85,0.0,2021-10-16
3033,TXN-2022-015614,2024CC,Colegiatura,4265.56,0.0,2022-03-27
3034,TXN-2020-015615,2020CA,Inscripción,3278.3,1864.78,2020-12-10
3034,TXN-2021-015616,2020CA,Colegiatura,5843.22,0.0,2021-03-25
3034,TXN-2022-015617,2020CA,Colegiatura,5930.4,0.0,2022-11-13
3034,TXN-2023-015618,2020CA,Colegiatura,5726.45,0.0,2023-11-16
3034,TXN-2024-015619,2020CA,Reinscripción,2556.11,0.0,2024-08-26
3034,TXN-2025-015620,2020CA,Colegiatura,5600.99,0.0,2025-02-17
3035,TXN-2020-015621,2023CA,Inscripción,5306.6,0.0,2020-11-18
3035,TXN-2021-015622,2023CB,Colegiatura,5945.78,0.0,2021-07-10
3035,TXN-2022-015623,2023CC,Reinscripción,2406.89,0.0,2022-10-28
3035,TXN-2023-015624,2024CA,Reinscripción,3377.22,0.0,2023-01-12
3035,TXN-2024-015625,2024CB,Colegiatura,4511.22,0.0,2024-10-17
3035,TXN-2025-015626,2024CC,Colegiatura,5186.07,0.0,2025-04-22
3036,TXN-2020-015627,2022CA,Inscripción,3629.8,0.0,2020-11-01
3036,TXN-2021-015628,2022CB,Reinscripción,2641.99,1712.37,2021-07-29
3036,TXN-2022-015629,2022CC,Reinscripción,1845.27,682.19,2022-06-26
3036,TXN-2023-015630,2023CA,Colegiatura,6110.81,0.0,2023-06-18
3036,TXN-2024-015631,2023CB,Colegiatura,5609.76,2617.24,2024-10-09
3036,TXN-2025-015632,2023CC,Reinscripción,2006.13,0.0,2025-11-17
3037,TXN-2020-015633,2024CA,Inscripción,5156.71,0.0,2020-09-02
3037,TXN-2021-015634,2024CB,Colegiatura,5979.53,0.0,2021-08-22
3037,TXN-2022-015635,2024CC,Reinscripción,3399.97,0.0,2022-12-13
3037,TXN-2023-015636,2025CA,Colegiatura,5302.62,2942.57,2023-02-14
3037,TXN-2024-015637,2025CA,Colegiatura,4591.87,0.0,2024-07-25
3038,TXN-2020-015638,2022CA,Inscripción,3293.68,3151.11,2020-07-28
3038,TXN-2021-015639,2022CB,Colegiatura,5921.51,0.0,2021-01-25
3038,TXN-2022-015640,2022CC,Reinscripción,1696.4,1490.91,2022-01-24
3038,TXN-2023-015641,2023CA,Colegiatura,4328.41,0.0,2023-11-29
3038,TXN-2024-015642,2023CB,Reinscripción,3429.19,3344.3,2024-06-26
3038,TXN-2025-015643,2023CC,Colegiatura,5833.35,0.0,2025-09-15
3039,TXN-2020-015644,2025CA,Inscripción,3803.19,0.0,2020-04-21
3040,TXN-2020-015645,2020CA,Inscripción,5103.61,0.0,2020-09-03
3040,TXN-2021-015646,2020CA,Colegiatura,5738.5,0.0,2021-03-23
3040,TXN-2022-015647,2020CA,Colegiatura,5622.44,0.0,2022-09-19
3040,TXN-2023-015648,2020CA,Colegiatura,5512.18,0.0,2023-12-21
3040,TXN-2024-015649,2020CB,Colegiatura,4375.11,0.0,2024-07-22
3040,TXN-2025-015650,2020CC,Colegiatura,3998.28,0.0,2025-04-18
3041,TXN-2020-015651,2020CA,Inscripción,5265.15,5260.85,2020-07-05
3041,TXN-2021-015652,2020CA,Reinscripción,1996.43,0.0,2021-11-04
3041,TXN-2022-015653,2020CA,Colegiatura,4209.14,0.0,2022-09-28
3041,TXN-2023-015654,2020CA,Colegiatura,5528.88,0.0,2023-12-11
3041,TXN-2024-015655,2020CB,Reinscripción,2321.39,0.0,2024-12-11
3041,TXN-2025-015656,2020CC,Reinscripción,2540.46,538.72,2025-02-17
3042,TXN-2020-015657,2023CA,Inscripción,3378.59,0.0,2020-10-01
3042,TXN-2021-015658,2023CB,Colegiatura,5725.32,0.0,2021-06-05
3042,TXN-2022-015659,2023CC,Colegiatura,5375.6,0.0,2022-01-24
3042,TXN-2023-015660,2024CA,Colegiatura,5459.22,0.0,2023-10-10
3042,TXN-2024-015661,2024CB,Colegiatura,4873.89,0.0,2024-06-11
3042,TXN-2025-015662,2024CC,Colegiatura,3872.72,3061.81,2025-07-28
3043,TXN-2020-015663,2023CA,Inscripción,3238.39,0.0,2020-04-23
3043,TXN-2021-015664,2023CB,Colegiatura,6064.53,0.0,2021-04-23
3043,TXN-2022-015665,2023CC,Colegiatura,6199.48,6094.83,2022-03-20
3043,TXN-2023-015666,2024CA,Colegiatura,3917.24,0.0,2023-09-09
3043,TXN-2024-015667,2024CB,Reinscripción,2397.64,0.0,2024-12-10
3043,TXN-2025-015668,2024CC,Colegiatura,5999.91,0.0,2025-02-25
3044,TXN-2020-015669,2023CA,Inscripción,2528.71,0.0,2020-03-29
3044,TXN-2021-015670,2023CB,Colegiatura,4328.19,3876.3,2021-05-18
3044,TXN-2022-015671,2023CC,Colegiatura,5829.37,0.0,2022-07-29
3044,TXN-2023-015672,2024CA,Colegiatura,3918.13,0.0,2023-01-07
3044,TXN-2024-015673,2024CB,Reinscripción,2217.9,0.0,2024-06-10
3044,TXN-2025-015674,2024CC,Colegiatura,6048.14,2137.92,2025-01-16
3045,TXN-2020-015675,2020CA,Inscripción,3055.43,0.0,2020-10-27
3045,TXN-2021-015676,2020CA,Colegiatura,4240.63,0.0,2021-09-16
3045,TXN-2022-015677,2020CA,Colegiatura,5031.06,1011.93,2022-01-02
3045,TXN-2023-015678,2020CA,Reinscripción,2164.57,0.0,2023-04-13
3045,TXN-2024-015679,2020CB,Colegiatura,5040.78,3834.1,2024-08-11
3045,TXN-2025-015680,2020CC,Colegiatura,4711.25,0.0,2025-06-03
3046,TXN-2020-015681,2022CA,Inscripción,4549.79,0.0,2020-08-03
3046,TXN-2021-015682,2022CB,Colegiatura,5231.22,0.0,2021-05-20
3046,TXN-2022-015683,2022CC,Colegiatura,6062.15,0.0,2022-11-19
3046,TXN-2023-015684,2023CA,Colegiatura,5006.73,0.0,2023-06-19
3046,TXN-2024-015685,2023CB,Reinscripción,2246.19,1108.85,2024-07-29
3046,TXN-2025-015686,2023CC,Colegiatura,3861.63,723.48,2025-08-27
3047,TXN-2020-015687,2021CA,Inscripción,4185.63,0.0,2020-01-21
3047,TXN-2021-015688,2021CB,Reinscripción,2889.85,0.0,2021-03-28
3047,TXN-2022-015689,2021CC,Colegiatura,5010.74,0.0,2022-09-23
3047,TXN-2023-015690,2022CA,Reinscripción,2497.36,1496.89,2023-07-06
3047,TXN-2024-015691,2022CB,Reinscripción,2994.78,0.0,2024-07-23
3047,TXN-2025-015692,2022CC,Reinscripción,2507.1,0.0,2025-03-11
3048,TXN-2020-015693,2023CA,Inscripción,5030.88,3010.44,2020-10-09
3048,TXN-2021-015694,2023CB,Colegiatura,5063.99,0.0,2021-06-26
3048,TXN-2022-015695,2023CC,Reinscripción,1751.97,0.0,2022-02-14
3048,TXN-2023-015696,2024CA,Colegiatura,4966.31,851.6,2023-06-13
3048,TXN-2024-015697,2024CB,Colegiatura,4826.01,0.0,2024-07-11
3048,TXN-2025-015698,2024CC,Colegiatura,5979.13,0.0,2025-01-19
3049,TXN-2020-015699,2021CA,Inscripción,4493.56,904.44,2020-11-25
3049,TXN-2021-015700,2021CB,Colegiatura,5969.7,3134.28,2021-01-30
3049,TXN-2022-015701,2021CC,Colegiatura,3933.36,0.0,2022-08-15
3049,TXN-2023-015702,2022CA,Colegiatura,3968.23,0.0,2023-02-12
3049,TXN-2024-015703,2022CB,Colegiatura,5338.01,601.79,2024-01-29
3049,TXN-2025-015704,2022CC,Colegiatura,5632.84,0.0,2025-04-26
3050,TXN-2020-015705,2023CA,Inscripción,2547.92,0.0,2020-06-15
3050,TXN-2021-015706,2023CB,Colegiatura,4078.43,3995.06,2021-10-12
3050,TXN-2022-015707,2023CC,Reinscripción,3353.65,0.0,2022-08-25
3050,TXN-2023-015708,2024CA,Colegiatura,4415.57,0.0,2023-04-16
3050,TXN-2024-015709,2024CB,Colegiatura,6154.31,0.0,2024-07-02
3050,TXN-2025-015710,2024CC,Reinscripción,1988.3,0.0,2025-07-05
3051,TXN-2020-015711,2023CA,Inscripción,3562.0,0.0,2020-07-30
3051,TXN-2021-015712,2023CB,Colegiatura,5824.98,1220.25,2021-04-05
3051,TXN-2022-015713,2023CC,Colegiatura,5802.82,664.29,2022-01-02
3051,TXN-2023-015714,2024CA,Colegiatura,5607.87,0.0,2023-05-04
3051,TXN-2024-015715,2024CB,Colegiatura,5711.71,0.0,2024-12-10
3051,TXN-2025-015716,2024CC,Colegiatura,5405.91,0.0,2025-12-11
3052,TXN-2020-015717,2022CA,Inscripción,5466.09,0.0,2020-07-27
3052,TXN-2021-015718,2022CB,Colegiatura,6127.06,5456.2,2021-08-17
3052,TXN-2022-015719,2022CC,Colegiatura,4611.81,0.0,2022-06-20
3052,TXN-2023-015720,2023CA,Colegiatura,5034.68,0.0,2023-07-18
3052,TXN-2024-015721,2023CB,Colegiatura,4309.3,3794.73,2024-02-01
3052,TXN-2025-015722,2023CC,Colegiatura,5032.47,0.0,2025-11-05
3053,TXN-2020-015723,2020CA,Inscripción,5236.32,2173.77,2020-03-22
3053,TXN-2021-015724,2020CA,Colegiatura,4280.24,0.0,2021-06-04
3053,TXN-2022-015725,2020CA,Colegiatura,4585.78,0.0,2022-08-10
3053,TXN-2023-015726,2020CA,Reinscripción,1863.87,0.0,2023-10-13
3053,TXN-2024-015727,2020CA,Colegiatura,4129.61,0.0,2024-09-01
3053,TXN-2025-015728,2020CA,Colegiatura,6143.91,0.0,2025-06-21
3054,TXN-2020-015729,2024CA,Inscripción,4918.43,0.0,2020-05-05
3054,TXN-2021-015730,2024CB,Colegiatura,4802.85,0.0,2021-07-16
3054,TXN-2022-015731,2024CC,Colegiatura,5091.59,1944.92,2022-03-10
3054,TXN-2023-015732,2025CA,Colegiatura,4538.0,0.0,2023-01-21
3054,TXN-2024-015733,2025CA,Colegiatura,4180.1,0.0,2024-04-09
3055,TXN-2020-015734,2024CA,Inscripción,4631.84,2247.67,2020-05-16
3055,TXN-2021-015735,2024CB,Colegiatura,4873.62,0.0,2021-07-19
3055,TXN-2022-015736,2024CC,Reinscripción,3258.88,1339.18,2022-06-17
3056,TXN-2020-015737,2024CA,Inscripción,4929.96,0.0,2020-10-24
3056,TXN-2021-015738,2024CB,Colegiatura,4551.81,1396.18,2021-11-22
3056,TXN-2022-015739,2024CC,Reinscripción,1650.93,0.0,2022-08-28
3056,TXN-2023-015740,2025CA,Colegiatura,5505.65,0.0,2023-02-01
3057,TXN-2020-015741,2021CA,Inscripción,3398.0,0.0,2020-09-07
3057,TXN-2021-015742,2021CB,Colegiatura,4727.38,0.0,2021-09-01
3057,TXN-2022-015743,2021CC,Colegiatura,5316.27,0.0,2022-09-20
3057,TXN-2023-015744,2022CA,Reinscripción,1859.63,0.0,2023-06-28
3057,TXN-2024-015745,2022CB,Reinscripción,2146.49,0.0,2024-03-12
3057,TXN-2025-015746,2022CC,Reinscripción,1613.19,0.0,2025-01-26
3058,TXN-2020-015747,2022CA,Inscripción,3361.07,2512.32,2020-09-20
3058,TXN-2021-015748,2022CB,Colegiatura,4744.92,0.0,2021-02-11
3058,TXN-2022-015749,2022CC,Reinscripción,1687.96,775.12,2022-12-21
3058,TXN-2023-015750,2023CA,Colegiatura,4074.83,2596.43,2023-01-02
3058,TXN-2024-015751,2023CB,Colegiatura,4514.18,0.0,2024-11-21
3058,TXN-2025-015752,2023CC,Colegiatura,4427.31,0.0,2025-01-26
3059,TXN-2020-015753,2024CA,Inscripción,2675.43,2284.16,2020-09-29
3059,TXN-2021-015754,2024CB,Colegiatura,5597.02,0.0,2021-01-27
3059,TXN-2022-015755,2024CC,Colegiatura,4958.1,0.0,2022-09-30
3059,TXN-2023-015756,2025CA,Colegiatura,4456.62,3614.09,2023-03-17
3060,TXN-2020-015757,2021CA,Inscripción,4968.27,0.0,2020-12-14
3060,TXN-2021-015758,2021CB,Colegiatura,4471.97,2874.58,2021-12-21
3060,TXN-2022-015759,2021CC,Reinscripción,2420.5,0.0,2022-05-10
3060,TXN-2023-015760,2022CA,Colegiatura,5856.54,0.0,2023-04-05
3060,TXN-2024-015761,2022CB,Colegiatura,5086.26,0.0,2024-07-14
3060,TXN-2025-015762,2022CC,Reinscripción,3109.16,0.0,2025-04-08
3061,TXN-2020-015763,2023CA,Inscripción,4037.81,0.0,2020-04-21
3061,TXN-2021-015764,2023CB,Colegiatura,NULL,0.0,2021-03-27
3061,TXN-2022-015765,2023CC,Colegiatura,3971.17,2701.47,2022-07-12
3061,TXN-2023-015766,2024CA,Colegiatura,5874.6,0.0,2023-09-15
3061,TXN-2024-015767,2024CB,Colegiatura,4208.43,1023.44,2024-08-25
3061,TXN-2025-015768,2024CC,Colegiatura,5095.95,2447.62,2025-03-20
3062,TXN-2020-015769,2023CA,Inscripción,3078.5,1748.24,2020-04-19
3062,TXN-2021-015770,2023CB,Colegiatura,5883.27,0.0,2021-02-08
3062,TXN-2022-015771,2023CC,Colegiatura,5756.27,0.0,2022-02-08
3062,TXN-2023-015772,2024CA,Colegiatura,5090.2,0.0,2023-08-10
3062,TXN-2024-015773,2024CB,Colegiatura,4090.42,0.0,2024-09-19
3062,TXN-2025-015774,2024CC,Colegiatura,4964.38,0.0,2025-12-01
3063,TXN-2020-015775,2020CA,Inscripción,2585.56,0.0,2020-04-02
3063,TXN-2021-015776,2020CB,Colegiatura,4477.87,0.0,2021-04-04
3063,TXN-2022-015777,2020CC,Colegiatura,5608.52,0.0,2022-05-15
3063,TXN-2023-015778,2021CA,Colegiatura,4838.44,3199.9,2023-12-23
3063,TXN-2024-015779,2021CB,Colegiatura,5227.8,0.0,2024-07-11
3063,TXN-2025-015780,2021CC,Reinscripción,1901.63,0.0,2025-11-25
3064,TXN-2020-015781,2025CA,Inscripción,3367.82,0.0,2020-03-31
3065,TXN-2020-015782,2024CA,Inscripción,2769.28,1356.95,2020-01-02
3065,TXN-2021-015783,2024CB,Reinscripción,3385.76,0.0,2021-01-22
3065,TXN-2022-015784,2024CC,Colegiatura,4701.91,710.14,2022-04-30
3066,TXN-2020-015785,2020CA,Inscripción,4484.41,0.0,2020-07-21
3066,TXN-2021-015786,2020CA,Reinscripción,3322.23,2405.46,2021-02-28
3066,TXN-2022-015787,2020CA,Colegiatura,5360.0,0.0,2022-12-03
3066,TXN-2023-015788,2020CA,Reinscripción,2571.47,0.0,2023-08-15
3066,TXN-2024-015789,2020CB,Colegiatura,4920.15,0.0,2024-03-24
3066,TXN-2025-015790,2020CC,Colegiatura,4049.12,0.0,2025-11-18
3067,TXN-2020-015791,2025CA,Inscripción,5252.19,0.0,2020-06-18
3068,TXN-2020-015792,2020CA,Inscripción,4441.41,0.0,2020-01-19
3068,TXN-2021-015793,2020CA,Colegiatura,5959.88,0.0,2021-03-02
3068,TXN-2022-015794,2020CA,Colegiatura,6004.82,0.0,2022-03-01
3068,TXN-2023-015795,2020CA,Colegiatura,6104.33,5446.6,2023-09-08
3068,TXN-2024-015796,2020CA,Colegiatura,4170.97,0.0,2024-05-17
3068,TXN-2025-015797,2020CA,Colegiatura,5232.84,0.0,2025-11-22
3069,TXN-2020-015798,2022CA,Inscripción,5171.0,0.0,2020-08-15
3069,TXN-2021-015799,2022CB,Colegiatura,4307.88,0.0,2021-08-25
3069,TXN-2022-015800,2022CC,Reinscripción,3043.31,1611.76,2022-07-18
3069,TXN-2023-015801,2023CA,Colegiatura,5152.08,0.0,2023-02-26
3069,TXN-2024-015802,2023CB,Colegiatura,5744.59,0.0,2024-01-21
3069,TXN-2025-015803,2023CC,Reinscripción,2010.85,0.0,2025-07-09
3070,TXN-2020-015804,2020CA,Inscripción,4181.12,1644.79,2020-08-26
3070,TXN-2021-015805,2020CA,Colegiatura,3824.93,2185.36,2021-08-31
3070,TXN-2022-015806,2020CA,Colegiatura,5038.22,0.0,2022-09-28
3070,TXN-2023-015807,2020CA,Colegiatura,5108.5,3171.17,2023-03-07
3070,TXN-2024-015808,2020CB,Colegiatura,4781.02,0.0,2024-06-09
3070,TXN-2025-015809,2020CC,Colegiatura,6077.27,0.0,2025-07-27
3071,TXN-2020-015810,2023CA,Inscripción,5334.75,2110.09,2020-10-29
3071,TXN-2021-015811,2023CB,Colegiatura,5515.54,2850.78,2021-07-03
3071,TXN-2022-015812,2023CC,Colegiatura,4122.49,0.0,2022-12-26
3071,TXN-2023-015813,2024CA,Colegiatura,6016.38,0.0,2023-01-30
3071,TXN-2024-015814,2024CB,Colegiatura,4143.27,0.0,2024-05-31
3071,TXN-2025-015815,2024CC,Reinscripción,1526.12,0.0,2025-03-23
3072,TXN-2020-015816,2024CA,Inscripción,4914.62,0.0,2020-11-14
3072,TXN-2021-015817,2024CB,Colegiatura,5888.53,0.0,2021-07-14
3072,TXN-2022-015818,2024CC,Colegiatura,5021.65,0.0,2022-08-13
3073,TXN-2020-015819,2022CA,Inscripción,4126.83,0.0,2020-01-21
3073,TXN-2021-015820,2022CB,Colegiatura,4723.5,0.0,2021-05-30
3073,TXN-2022-015821,2022CC,Reinscripción,2935.76,0.0,2022-03-24
3073,TXN-2023-015822,2023CA,Colegiatura,5303.45,0.0,2023-11-10
3073,TXN-2024-015823,2023CB,Colegiatura,4611.55,0.0,2024-08-07
3073,TXN-2025-015824,2023CC,Reinscripción,3278.24,0.0,2025-08-27
3074,TXN-2020-015825,2023CA,Inscripción,3300.5,0.0,2020-10-28
3074,TXN-2021-015826,2023CB,Colegiatura,4565.65,0.0,2021-08-25
3074,TXN-2022-015827,2023CC,Reinscripción,1744.21,0.0,2022-02-10
3074,TXN-2023-015828,2024CA,Reinscripción,2174.04,1971.01,2023-10-21
3074,TXN-2024-015829,2024CB,Reinscripción,1818.16,0.0,2024-11-14
3074,TXN-2025-015830,2024CC,Colegiatura,6193.81,0.0,2025-05-29
3075,TXN-2020-015831,2024CA,Inscripción,5340.39,0.0,2020-12-20
3075,TXN-2021-015832,2024CB,Colegiatura,5159.42,0.0,2021-09-29
3075,TXN-2022-015833,2024CC,Colegiatura,5924.2,0.0,2022-12-13
3075,TXN-2023-015834,2025CA,Colegiatura,4053.79,0.0,2023-08-10
3075,TXN-2024-015835,2025CA,Colegiatura,5157.59,0.0,2024-04-29
3076,TXN-2020-015836,2020CA,Inscripción,4335.1,0.0,2020-11-11
3076,TXN-2021-015837,2020CB,Colegiatura,4961.79,0.0,2021-05-12
3076,TXN-2022-015838,2020CC,Reinscripción,2290.04,1775.12,2022-08-19
3076,TXN-2023-015839,2021CA,Colegiatura,5932.21,0.0,2023-08-28
3076,TXN-2024-015840,2021CB,Reinscripción,1558.85,0.0,2024-11-03
3076,TXN-2025-015841,2021CC,Reinscripción,3081.49,0.0,2025-08-06
3077,TXN-2020-015842,2024CA,Inscripción,5043.76,0.0,2020-08-21
3077,TXN-2021-015843,2024CB,Colegiatura,4096.29,1493.57,2021-01-17
3077,TXN-2022-015844,2024CC,Reinscripción,2846.19,0.0,2022-05-08
3078,TXN-2020-015845,2020CA,Inscripción,5319.34,0.0,2020-03-26
3078,TXN-2021-015846,2020CB,Colegiatura,5887.13,0.0,2021-12-20
3078,TXN-2022-015847,2020CC,Colegiatura,4881.48,0.0,2022-06-15
3078,TXN-2023-015848,2021CA,Reinscripción,2352.49,0.0,2023-06-21
3078,TXN-2024-015849,2021CB,Colegiatura,4755.76,3270.1,2024-06-24
3078,TXN-2025-015850,2021CC,Reinscripción,3494.07,0.0,2025-09-24
3079,TXN-2020-015851,2023CA,Inscripción,2561.64,0.0,2020-07-31
3079,TXN-2021-015852,2023CB,Colegiatura,6089.42,0.0,2021-01-04
3079,TXN-2022-015853,2023CC,Reinscripción,3264.2,0.0,2022-02-23
3079,TXN-2023-015854,2024CA,Reinscripción,1954.71,1918.47,2023-09-19
3079,TXN-2024-015855,2024CB,Colegiatura,5484.62,0.0,2024-06-16
3079,TXN-2025-015856,2024CC,Colegiatura,5941.12,0.0,2025-10-14
3080,TXN-2020-015857,2022CA,Inscripción,4409.23,2549.7,2020-06-20
3080,TXN-2021-015858,2022CB,Colegiatura,5437.22,4849.35,2021-05-13
3080,TXN-2022-015859,2022CC,Reinscripción,2310.15,0.0,2022-06-09
3080,TXN-2023-015860,2023CA,Reinscripción,1661.84,0.0,2023-02-22
3080,TXN-2024-015861,2023CB,Colegiatura,3971.06 ,0.0,2024-04-18
3080,TXN-2025-015862,2023CC,Colegiatura,3907.97,0.0,2025-12-15
3081,TXN-2020-015863,2021CA,Inscripción,4381.21,0.0,2020-09-01
3081,TXN-2021-015864,2021CB,Colegiatura,4288.42,0.0,2021-02-17
3081,TXN-2022-015865,2021CC,Colegiatura,4265.83,0.0,2022-12-21
3081,TXN-2023-015866,2022CA,Colegiatura,4172.82,2337.69,2023-02-16
3081,TXN-2024-015867,2022CB,Colegiatura,4284.2,0.0,2024-02-01
3081,TXN-2025-015868,2022CC,Colegiatura,N/A,0.0,2025-08-08
3082,TXN-2020-015869,2024CA,Inscripción,2660.07,0.0,2020-12-26
3082,TXN-2021-015870,2024CB,Reinscripción,2817.95,0.0,2021-08-03
3082,TXN-2022-015871,2024CC,Colegiatura,5780.62,0.0,2022-08-24
3082,TXN-2023-015872,2025CA,Reinscripción,2918.21,0.0,2023-03-07
3083,TXN-2020-015873,2025CA,Inscripción,5353.08,0.0,2020-07-16
3084,TXN-2020-015874,2022CA,Inscripción,2842.75,1077.33,2020-04-21
3084,TXN-2021-015875,2022CB,Colegiatura,4264.55,0.0,2021-02-16
3084,TXN-2022-015876,2022CC,Colegiatura,5891.02,1942.25,2022-11-28
3084,TXN-2023-015877,2023CA,Colegiatura,4365.06,0.0,2023-12-15
3084,TXN-2024-015878,2023CB,Colegiatura,5353.76,0.0,2024-08-14
3084,TXN-2025-015879,2023CC,Colegiatura,4250.86,0.0,2025-08-30
3085,TXN-2020-015880,2020CA,Inscripción,5246.29,1865.74,2020-11-10
3085,TXN-2021-015881,2020CA,Colegiatura,4833.92,3769.33,2021-10-27
3085,TXN-2022-015882,2020CA,Reinscripción,2076.14,754.57,2022-04-23
3085,TXN-2023-015883,2020CA,Colegiatura,5842.81,5720.35,2023-04-24
3085,TXN-2024-015884,2020CA,Colegiatura,5767.78,0.0,2024-05-16
3085,TXN-2025-015885,2020CA,Reinscripción,3449.19,0.0,2025-07-04
3086,TXN-2020-015886,2024CA,Inscripción,4962.81,2020.76,2020-11-22
3086,TXN-2021-015887,2024CB,Colegiatura,,3998.28,2021-06-07
3086,TXN-2022-015888,2024CC,Colegiatura,5622.51,0.0,2022-04-09
3087,TXN-2020-015889,2024CA,Inscripción,2799.57,0.0,2020-12-25
3087,TXN-2021-015890,2024CB,Reinscripción,2900.63,0.0,2021-05-25
3087,TXN-2022-015891,2024CC,Colegiatura,5680.89,5555.85,2022-01-26
3088,TXN-2020-015892,2023CA,Inscripción,3042.9,0.0,2020-02-05
3088,TXN-2021-015893,2023CB,Colegiatura,5978.0,0.0,2021-01-31
3088,TXN-2022-015894,2023CC,Colegiatura,3842.31,2328.23,2022-07-07
3088,TXN-2023-015895,2024CA,Reinscripción,2341.04,2339.6,2023-08-06
3088,TXN-2024-015896,2024CB,Colegiatura,3822.32,548.43,2024-01-02
3088,TXN-2025-015897,2024CC,Colegiatura,5502.87,0.0,2025-08-01
3089,TXN-2020-015898,2023CA,Inscripción,4828.31,3003.94,2020-02-29
3089,TXN-2021-015899,2023CB,Colegiatura,6155.72,0.0,2021-01-17
3089,TXN-2022-015900,2023CC,Reinscripción,3359.59,0.0,2022-11-14
3089,TXN-2023-015901,2024CA,Colegiatura,5723.14,0.0,2023-06-18
3089,TXN-2024-015902,2024CB,Colegiatura,4413.42,0.0,2024-08-26
3089,TXN-2025-015903,2024CC,Colegiatura,4152.72,2218.64,2025-03-27
3090,TXN-2020-015904,2023CA,Inscripción,5188.89,0.0,2020-05-17
